id,kind,token,source_file,line,risk,status
TOK-02360,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,506,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02361,static-color,border-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,510,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02362,static-color,border-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,510,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02363,static-color,bg-white,apps/frontend/src/app/(dashboard)/projects/page.tsx,510,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02364,static-color,bg-zinc-900,apps/frontend/src/app/(dashboard)/projects/page.tsx,510,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02365,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,514,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02366,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,514,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02367,static-color,ring-amber-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,514,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02368,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,522,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02369,static-color,bg-amber-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,522,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02370,static-color,text-white,apps/frontend/src/app/(dashboard)/projects/page.tsx,522,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02371,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,528,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02372,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,528,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02373,static-color,bg-zinc-100,apps/frontend/src/app/(dashboard)/projects/page.tsx,541,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02374,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,541,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02375,static-color,bg-red-100,apps/frontend/src/app/(dashboard)/projects/page.tsx,547,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02376,static-color,bg-red-900/30,apps/frontend/src/app/(dashboard)/projects/page.tsx,547,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02377,static-color,text-red-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,547,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02378,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/projects/page.tsx,553,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02379,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,565,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02380,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,565,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02381,static-color,ring-amber-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,565,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02382,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,569,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02383,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,569,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02384,static-color,ring-amber-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,569,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02385,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,573,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02386,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,573,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02387,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,583,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02388,static-color,bg-amber-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,583,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02389,static-color,text-white,apps/frontend/src/app/(dashboard)/projects/page.tsx,583,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02390,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,590,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02391,static-color,bg-zinc-50,apps/frontend/src/app/(dashboard)/projects/page.tsx,594,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02392,static-color,bg-zinc-900,apps/frontend/src/app/(dashboard)/projects/page.tsx,594,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02393,static-color,border-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,594,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02394,static-color,border-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,594,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02395,static-color,bg-amber-100,apps/frontend/src/app/(dashboard)/projects/page.tsx,595,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02396,static-color,bg-amber-900/30,apps/frontend/src/app/(dashboard)/projects/page.tsx,595,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02397,static-color,text-amber-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,595,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02398,static-color,text-amber-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,595,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02399,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,602,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02400,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,605,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02401,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,605,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02402,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,607,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02403,static-color,bg-red-100,apps/frontend/src/app/(dashboard)/projects/page.tsx,611,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02404,static-color,bg-red-900/30,apps/frontend/src/app/(dashboard)/projects/page.tsx,611,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02405,static-color,text-red-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,611,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02406,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/projects/page.tsx,651,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02407,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,669,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02408,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/projects/page.tsx,669,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02409,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,675,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02410,static-color,bg-amber-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,675,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02411,static-color,text-white,apps/frontend/src/app/(dashboard)/projects/page.tsx,675,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02412,static-color,border-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,686,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02413,static-color,border-zinc-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,686,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02414,static-color,ring-amber-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,686,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02415,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/projects/page.tsx,688,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02416,static-color,border-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,696,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02417,static-color,border-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,696,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02418,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,697,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02419,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,697,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02420,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,698,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02421,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,698,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02422,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/projects/page.tsx,699,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02423,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/projects/page.tsx,699,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02424,static-color,text-red-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,707,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02425,static-color,text-amber-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,708,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02426,static-color,text-zinc-300,apps/frontend/src/app/(dashboard)/projects/page.tsx,716,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02427,static-color,text-zinc-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,716,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02428,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/projects/page.tsx,720,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02429,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/projects/page.tsx,720,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02430,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/projects/page.tsx,725,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02431,static-color,bg-amber-700,apps/frontend/src/app/(dashboard)/projects/page.tsx,725,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02432,static-color,text-white,apps/frontend/src/app/(dashboard)/projects/page.tsx,725,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02433,static-color,bg-black,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,187,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02434,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,188,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02435,static-color,bg-black,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,195,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02436,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,196,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02437,static-color,bg-black,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,208,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02438,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,211,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02439,static-color,text-white/80,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,214,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02440,static-color,text-white/60,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,215,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02441,static-color,bg-white/20,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,219,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02442,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,219,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02443,static-color,bg-white/30,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,219,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02444,static-color,bg-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,225,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02445,static-color,text-black,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,225,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02446,static-color,bg-white/90,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,225,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02447,static-color,bg-black/40,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,248,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02448,static-color,text-white/80,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,254,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02449,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,261,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02450,static-color,bg-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,273,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02451,static-color,bg-white/40,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,273,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02452,static-color,bg-white/15,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,273,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02453,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,296,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02454,static-color,text-green-400,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,307,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02455,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,307,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02456,static-color,text-white/60,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,307,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02457,static-color,bg-white/15,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,316,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02458,static-color,bg-white/25,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,316,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02459,static-color,bg-white/20,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,321,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02460,static-color,bg-white/30,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,321,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02461,static-color,bg-red-500/30,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,326,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02462,static-color,bg-red-500/50,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,326,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02463,static-color,bg-white/15,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,333,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02464,static-color,bg-white/60,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,334,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02465,static-color,text-white/50,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02466,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02467,static-color,bg-white/10,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02468,static-color,text-white/40,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,349,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02469,static-color,text-white/50,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,354,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02470,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,354,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02471,static-color,bg-white/10,apps/frontend/src/app/(dashboard)/recipes/[id]/cook/page.tsx,354,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02472,static-color,bg-green-600,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,143,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02473,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,143,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02474,static-color,bg-green-700,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,143,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02475,static-color,text-amber-600,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,211,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02476,static-color,text-amber-400,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,211,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02477,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,155,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02478,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02479,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,183,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02480,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/[id]/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02481,static-color,bg-red-50,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,148,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02482,static-color,border-red-200,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,148,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02483,static-color,text-red-800,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,148,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02484,static-color,text-red-500,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,277,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02485,static-color,text-red-500,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,323,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02486,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,161,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02487,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,171,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02488,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,183,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02489,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,194,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02490,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,204,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02491,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02492,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,257,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02493,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,264,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02494,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,271,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02495,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,307,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02496,semantic-token,border-border,apps/frontend/src/app/(dashboard)/recipes/create/page.tsx,315,Preferred semantic design-system token,CODE_CONFIRMED
TOK-02497,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,87,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02498,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,88,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02499,static-color,text-amber-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,89,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02500,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,101,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02501,static-color,text-zinc-800,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,101,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02502,static-color,text-zinc-200,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,101,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02503,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,110,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02504,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,113,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02505,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,113,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02506,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,115,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02507,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,122,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02508,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,130,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02509,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,144,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02510,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,144,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02511,static-color,bg-zinc-100,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02512,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02513,static-color,text-zinc-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02514,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02515,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02516,static-color,bg-zinc-700,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,145,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02517,static-color,text-zinc-500,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,157,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02518,static-color,bg-zinc-50,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,164,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02519,static-color,bg-zinc-900,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,164,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02520,static-color,text-zinc-300,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,164,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02521,static-color,text-zinc-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,164,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02522,static-color,bg-amber-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,183,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02523,static-color,text-white,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,183,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02524,static-color,bg-zinc-100,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02525,static-color,bg-zinc-800,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02526,static-color,text-zinc-600,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02527,static-color,text-zinc-400,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02528,static-color,bg-zinc-200,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02529,static-color,bg-zinc-700,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,184,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02530,static-color,border-zinc-200,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,195,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02531,static-color,border-zinc-800,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,195,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02532,static-color,border-zinc-200,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,200,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-02533,static-color,border-zinc-800,apps/frontend/src/app/(dashboard)/recipes/dishes/[id]/page.tsx,200,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
